Year,County,Hospital,Surgery,Cases
2017,Los Angeles,Providence Holy Cross Medical Center,Stomach,0
2017,Los Angeles,Providence Little Company of Mary Medical Center - San Pedro,Breast,0
2017,Los Angeles,Providence Little Company of Mary Medical Center - San Pedro,Colon,0
2017,Los Angeles,Providence Little Company of Mary Medical Center - San Pedro,Liver,0
2017,Los Angeles,Providence Little Company of Mary Medical Center - San Pedro,Prostate,0
2017,Los Angeles,Providence Little Company of Mary Medical Center - San Pedro,Rectum,0
2017,Los Angeles,Providence Little Company of Mary Medical Center - Torrance,Bladder,0
2017,Los Angeles,Providence Little Company of Mary Medical Center - Torrance,Brain,0
2017,Los Angeles,Providence Little Company of Mary Medical Center - Torrance,Breast,0
2017,Los Angeles,Providence Little Company of Mary Medical Center - Torrance,Colon,0
2017,Los Angeles,Providence Little Company of Mary Medical Center - Torrance,Liver,0
2017,Los Angeles,Providence Little Company of Mary Medical Center - Torrance,Lung,0
2017,Los Angeles,Providence Little Company of Mary Medical Center - Torrance,Pancreas,0
2017,Los Angeles,Providence Little Company of Mary Medical Center - Torrance,Prostate,0
2017,Los Angeles,Providence Little Company of Mary Medical Center - Torrance,Rectum,0
2017,Los Angeles,Providence Little Company of Mary Medical Center - Torrance,Stomach,0
2017,Los Angeles,Providence Saint Johnﾒs Health Center,Bladder,0
2017,Los Angeles,Providence Saint Johnﾒs Health Center,Brain,0
2017,Los Angeles,Providence Saint Johnﾒs Health Center,Breast,0
2017,Los Angeles,Providence Saint Johnﾒs Health Center,Colon,0
2017,Los Angeles,Providence Saint Johnﾒs Health Center,Esophagus,0
2017,Los Angeles,Providence Saint Johnﾒs Health Center,Liver,0
2017,Los Angeles,Providence Saint Johnﾒs Health Center,Lung,0
2017,Los Angeles,Providence Saint Johnﾒs Health Center,Pancreas,0
2017,Los Angeles,Providence Saint Johnﾒs Health Center,Prostate,0
2017,Los Angeles,Providence Saint Johnﾒs Health Center,Rectum,0
2017,Los Angeles,Providence Saint Johnﾒs Health Center,Stomach,0
2017,Los Angeles,Providence Saint Joseph Medical Center,Bladder,0
2017,Los Angeles,Providence Saint Joseph Medical Center,Brain,0
2017,Los Angeles,Providence Saint Joseph Medical Center,Breast,0
2017,Los Angeles,Providence Saint Joseph Medical Center,Colon,0
2017,Los Angeles,Providence Saint Joseph Medical Center,Esophagus,0
2017,Los Angeles,Providence Saint Joseph Medical Center,Liver,0
2017,Los Angeles,Providence Saint Joseph Medical Center,Lung,0
2017,Los Angeles,Providence Saint Joseph Medical Center,Pancreas,0
2017,Los Angeles,Providence Saint Joseph Medical Center,Prostate,0
2017,Los Angeles,Providence Saint Joseph Medical Center,Rectum,0
2017,Los Angeles,Providence Saint Joseph Medical Center,Stomach,0
2017,Los Angeles,Providence Tarzana Medical Center,Bladder,0
2017,Los Angeles,Providence Tarzana Medical Center,Brain,0
2017,Los Angeles,Providence Tarzana Medical Center,Breast,0
2017,Los Angeles,Providence Tarzana Medical Center,Colon,0
2017,Los Angeles,Providence Tarzana Medical Center,Esophagus,0
2017,Los Angeles,Providence Tarzana Medical Center,Lung,0
2017,Los Angeles,Providence Tarzana Medical Center,Pancreas,0
2017,Los Angeles,Providence Tarzana Medical Center,Prostate,0
2017,Los Angeles,Providence Tarzana Medical Center,Rectum,0
2017,Los Angeles,Providence Tarzana Medical Center,Stomach,0
2017,Los Angeles,Ronald Reagan UCLA Medical Center,Bladder,0
2017,Los Angeles,Ronald Reagan UCLA Medical Center,Brain,0
2017,Los Angeles,Ronald Reagan UCLA Medical Center,Breast,0
2017,Los Angeles,Ronald Reagan UCLA Medical Center,Colon,0
2017,Los Angeles,Ronald Reagan UCLA Medical Center,Esophagus,0
2017,Los Angeles,Ronald Reagan UCLA Medical Center,Liver,0
2017,Los Angeles,Ronald Reagan UCLA Medical Center,Lung,0
2017,Los Angeles,Ronald Reagan UCLA Medical Center,Pancreas,0
2017,Los Angeles,Ronald Reagan UCLA Medical Center,Prostate,0
2017,Los Angeles,Ronald Reagan UCLA Medical Center,Rectum,0
2017,Los Angeles,Ronald Reagan UCLA Medical Center,Stomach,0
2017,Los Angeles,Saint Francis Medical Center,Bladder,0
2017,Los Angeles,Saint Francis Medical Center,Brain,0
2017,Los Angeles,Saint Francis Medical Center,Breast,0
2017,Los Angeles,Saint Francis Medical Center,Colon,0
2017,Los Angeles,Saint Francis Medical Center,Lung,0
2017,Los Angeles,Saint Francis Medical Center,Pancreas,0
2017,Los Angeles,Saint Francis Medical Center,Prostate,0
2017,Los Angeles,Saint Francis Medical Center,Rectum,0
2017,Los Angeles,Saint Mary Medical Center - Long Beach,Bladder,0
2017,Los Angeles,Saint Mary Medical Center - Long Beach,Brain,0
2017,Los Angeles,Saint Mary Medical Center - Long Beach,Breast,0
2017,Los Angeles,Saint Mary Medical Center - Long Beach,Colon,0
2017,Los Angeles,Saint Mary Medical Center - Long Beach,Lung,0
2017,Los Angeles,Saint Mary Medical Center - Long Beach,Pancreas,0
2017,Los Angeles,Saint Mary Medical Center - Long Beach,Prostate,0
2017,Los Angeles,Saint Mary Medical Center - Long Beach,Rectum,0
2017,Los Angeles,Saint Mary Medical Center - Long Beach,Stomach,0
2017,Los Angeles,Saint Vincent Medical Center,Bladder,0
2017,Los Angeles,Saint Vincent Medical Center,Brain,0
2017,Los Angeles,Saint Vincent Medical Center,Breast,0
2017,Los Angeles,Saint Vincent Medical Center,Colon,0
2017,Los Angeles,Saint Vincent Medical Center,Esophagus,0
2017,Los Angeles,Saint Vincent Medical Center,Liver,0
2017,Los Angeles,Saint Vincent Medical Center,Lung,0
2017,Los Angeles,Saint Vincent Medical Center,Pancreas,0
2017,Los Angeles,Saint Vincent Medical Center,Prostate,0
2017,Los Angeles,Saint Vincent Medical Center,Rectum,0
2017,Los Angeles,Saint Vincent Medical Center,Stomach,0
2017,Los Angeles,San Dimas Community Hospital,Breast,0
2017,Los Angeles,San Dimas Community Hospital,Colon,0
2017,Los Angeles,San Dimas Community Hospital,Prostate,0
2017,Los Angeles,San Dimas Community Hospital,Rectum,0
2017,Los Angeles,San Dimas Community Hospital,Stomach,0
2017,Los Angeles,Santa Monica - UCLA Medical Center and Orthopedic Hospital,Bladder,0
2017,Los Angeles,Santa Monica - UCLA Medical Center and Orthopedic Hospital,Brain,0
2017,Los Angeles,Santa Monica - UCLA Medical Center and Orthopedic Hospital,Breast,0
2017,Los Angeles,Santa Monica - UCLA Medical Center and Orthopedic Hospital,Colon,0
2017,Los Angeles,Santa Monica - UCLA Medical Center and Orthopedic Hospital,Lung,0
2017,Los Angeles,Santa Monica - UCLA Medical Center and Orthopedic Hospital,Prostate,0
2017,Los Angeles,Santa Monica - UCLA Medical Center and Orthopedic Hospital,Rectum,0
2017,Los Angeles,Santa Monica - UCLA Medical Center and Orthopedic Hospital,Stomach,0
2017,Los Angeles,Sherman Oaks Hospital,Colon,0
2017,Los Angeles,Sherman Oaks Hospital,Rectum,0
2017,Los Angeles,Silver Lake Medical Center - Downtown Campus,Breast,0
2017,Los Angeles,Silver Lake Medical Center - Downtown Campus,Colon,0
2017,Los Angeles,Silver Lake Medical Center - Downtown Campus,Prostate,0
2017,Los Angeles,Southern California Hospital at Culver City,Breast,0
2017,Los Angeles,Southern California Hospital at Culver City,Colon,0
2017,Los Angeles,Southern California Hospital at Culver City,Lung,0
2017,Los Angeles,Southern California Hospital at Culver City,Pancreas,0
2017,Los Angeles,Southern California Hospital at Culver City,Prostate,0
2017,Los Angeles,Southern California Hospital at Culver City,Rectum,0
2017,Los Angeles,Southern California Hospital at Culver City,Stomach,0
2017,Los Angeles,Southern California Hospital at Hollywood,Colon,0
2017,Los Angeles,Southern California Hospital at Hollywood,Prostate,0
2017,Los Angeles,Southern California Hospital at Hollywood,Rectum,0
2017,Los Angeles,Torrance Memorial Medical Center,Bladder,0
2017,Los Angeles,Torrance Memorial Medical Center,Brain,0
2017,Los Angeles,Torrance Memorial Medical Center,Breast,0
2017,Los Angeles,Torrance Memorial Medical Center,Colon,0
2017,Los Angeles,Torrance Memorial Medical Center,Esophagus,0
2017,Los Angeles,Torrance Memorial Medical Center,Liver,0
2017,Los Angeles,Torrance Memorial Medical Center,Lung,0
2017,Los Angeles,Torrance Memorial Medical Center,Pancreas,0
2017,Los Angeles,Torrance Memorial Medical Center,Prostate,0
2017,Los Angeles,Torrance Memorial Medical Center,Rectum,0
2017,Los Angeles,Torrance Memorial Medical Center,Stomach,0
2017,Los Angeles,University of Southern California Verdugo Hills Hospital,Bladder,0
2017,Los Angeles,University of Southern California Verdugo Hills Hospital,Breast,0
2017,Los Angeles,University of Southern California Verdugo Hills Hospital,Colon,0
2017,Los Angeles,University of Southern California Verdugo Hills Hospital,Pancreas,0
2017,Los Angeles,University of Southern California Verdugo Hills Hospital,Prostate,0
2017,Los Angeles,University of Southern California Verdugo Hills Hospital,Rectum,0
2017,Los Angeles,Valley Presbyterian Hospital,Bladder,0
2017,Los Angeles,Valley Presbyterian Hospital,Brain,0
2017,Los Angeles,Valley Presbyterian Hospital,Breast,0
2017,Los Angeles,Valley Presbyterian Hospital,Colon,0
2017,Los Angeles,Valley Presbyterian Hospital,Liver,0
2017,Los Angeles,Valley Presbyterian Hospital,Lung,0
2017,Los Angeles,Valley Presbyterian Hospital,Pancreas,0
2017,Los Angeles,Valley Presbyterian Hospital,Prostate,0
2017,Los Angeles,Valley Presbyterian Hospital,Rectum,0
2017,Los Angeles,Valley Presbyterian Hospital,Stomach,0
2017,Los Angeles,West Hills Hospital and Medical Center,Brain,0
2017,Los Angeles,West Hills Hospital and Medical Center,Breast,0
2017,Los Angeles,West Hills Hospital and Medical Center,Colon,0
2017,Los Angeles,West Hills Hospital and Medical Center,Lung,0
2017,Los Angeles,West Hills Hospital and Medical Center,Prostate,0
2017,Los Angeles,West Hills Hospital and Medical Center,Rectum,0
2017,Los Angeles,White Memorial Medical Center,Bladder,0
2017,Los Angeles,White Memorial Medical Center,Brain,0
2017,Los Angeles,White Memorial Medical Center,Breast,0
2017,Los Angeles,White Memorial Medical Center,Colon,0
2017,Los Angeles,White Memorial Medical Center,Liver,0
2017,Los Angeles,White Memorial Medical Center,Lung,0
2017,Los Angeles,White Memorial Medical Center,Pancreas,0
2017,Los Angeles,White Memorial Medical Center,Prostate,0
2017,Los Angeles,White Memorial Medical Center,Rectum,0
2017,Los Angeles,White Memorial Medical Center,Stomach,0
2017,Los Angeles,Whittier Hospital Medical Center,Breast,0
2017,Los Angeles,Whittier Hospital Medical Center,Colon,0
2017,Los Angeles,Whittier Hospital Medical Center,Lung,0
2017,Los Angeles,Whittier Hospital Medical Center,Rectum,0
2017,Los Angeles,Whittier Hospital Medical Center,Stomach,0
2017,Madera,Madera Community Hospital,Breast,0
2017,Madera,Madera Community Hospital,Colon,0
2017,Madera,Madera Community Hospital,Liver,0
2017,Madera,Madera Community Hospital,Rectum,0
2017,Madera,Madera Community Hospital,Stomach,0
2017,Marin,Kaiser Foundation Hospital - San Rafael,Bladder,0
2017,Marin,Kaiser Foundation Hospital - San Rafael,Breast,0
2017,Marin,Kaiser Foundation Hospital - San Rafael,Colon,0
2017,Marin,Kaiser Foundation Hospital - San Rafael,Prostate,0
2017,Marin,Kaiser Foundation Hospital - San Rafael,Rectum,0
2017,Marin,Marin General Hospital,Bladder,0
2017,Marin,Marin General Hospital,Brain,0
2017,Marin,Marin General Hospital,Breast,0
2017,Marin,Marin General Hospital,Colon,0
2017,Marin,Marin General Hospital,Lung,0
2017,Marin,Marin General Hospital,Pancreas,0
2017,Marin,Marin General Hospital,Prostate,0
2017,Marin,Marin General Hospital,Rectum,0
2017,Marin,Marin General Hospital,Stomach,0
2017,Marin,Novato Community Hospital,Breast,0
2017,Marin,Novato Community Hospital,Colon,0
2017,Marin,Novato Community Hospital,Rectum,0
2017,Mendocino,234038,Colon,0
2017,Mendocino,234038,Liver,0
2017,Mendocino,Mendocino Coast District Hospital,Breast,0
2017,Mendocino,Mendocino Coast District Hospital,Colon,0
2017,Mendocino,Ukiah Valley Medical Center,Breast,0
2017,Mendocino,Ukiah Valley Medical Center,Colon,0
2017,Mendocino,Ukiah Valley Medical Center,Lung,0
2017,Mendocino,Ukiah Valley Medical Center,Rectum,0
2017,Merced,Memorial Hospital Los Banos,Breast,0
2017,Merced,Memorial Hospital Los Banos,Colon,0
2017,Merced,Mercy Medical Center - Merced,Breast,0
2017,Merced,Mercy Medical Center - Merced,Colon,0
2017,Merced,Mercy Medical Center - Merced,Liver,0
2017,Merced,Mercy Medical Center - Merced,Prostate,0
2017,Merced,Mercy Medical Center - Merced,Rectum,0
2017,Merced,Mercy Medical Center - Merced,Stomach,0
2017,Monterey,Community Hospital of The Monterey Peninsula,Bladder,0
2017,Monterey,Community Hospital of The Monterey Peninsula,Brain,0
2017,Monterey,Community Hospital of The Monterey Peninsula,Breast,0
2017,Monterey,Community Hospital of The Monterey Peninsula,Colon,0
2017,Monterey,Community Hospital of The Monterey Peninsula,Esophagus,0
2017,Monterey,Community Hospital of The Monterey Peninsula,Liver,0
2017,Monterey,Community Hospital of The Monterey Peninsula,Lung,0
2017,Monterey,Community Hospital of The Monterey Peninsula,Pancreas,0
2017,Monterey,Community Hospital of The Monterey Peninsula,Prostate,0
2017,Monterey,Community Hospital of The Monterey Peninsula,Rectum,0
2017,Monterey,Community Hospital of The Monterey Peninsula,Stomach,0
2017,Monterey,Natividad Medical Center,Breast,0
2017,Monterey,Natividad Medical Center,Colon,0
2017,Monterey,Natividad Medical Center,Prostate,0
2017,Monterey,Natividad Medical Center,Rectum,0
2017,Monterey,Salinas Valley Memorial Hospital,Brain,0
2017,Monterey,Salinas Valley Memorial Hospital,Breast,0
2017,Monterey,Salinas Valley Memorial Hospital,Colon,0
2017,Monterey,Salinas Valley Memorial Hospital,Liver,0
2017,Monterey,Salinas Valley Memorial Hospital,Lung,0
2017,Monterey,Salinas Valley Memorial Hospital,Pancreas,0
2017,Monterey,Salinas Valley Memorial Hospital,Rectum,0
2017,Monterey,Salinas Valley Memorial Hospital,Stomach,0
2017,Napa,Queen of the Valley Medical Center,Brain,0
2017,Napa,Queen of the Valley Medical Center,Breast,0
2017,Napa,Queen of the Valley Medical Center,Colon,0
2017,Napa,Queen of the Valley Medical Center,Liver,0
2017,Napa,Queen of the Valley Medical Center,Lung,0
2017,Napa,Queen of the Valley Medical Center,Prostate,0
2017,Napa,Queen of the Valley Medical Center,Rectum,0
2017,Napa,Queen of the Valley Medical Center,Stomach,0
2017,Napa,Saint Helena Hospital,Breast,0
2017,Napa,Saint Helena Hospital,Colon,0
2017,Napa,Saint Helena Hospital,Esophagus,0
2017,Napa,Saint Helena Hospital,Liver,0
2017,Napa,Saint Helena Hospital,Lung,0
2017,Napa,Saint Helena Hospital,Rectum,0
2017,Napa,Saint Helena Hospital,Stomach,0
2017,Nevada,Sierra Nevada Memorial Hospital,Breast,0
2017,Nevada,Sierra Nevada Memorial Hospital,Colon,0
2017,Nevada,Sierra Nevada Memorial Hospital,Liver,0
2017,Nevada,Sierra Nevada Memorial Hospital,Lung,0
2017,Nevada,Sierra Nevada Memorial Hospital,Prostate,0
2017,Nevada,Sierra Nevada Memorial Hospital,Rectum,0
2017,Nevada,Tahoe Forest Hospital,Breast,0
2017,Nevada,Tahoe Forest Hospital,Colon,0
2017,Nevada,Tahoe Forest Hospital,Prostate,0
2017,Nevada,Tahoe Forest Hospital,Stomach,0
2017,Orange,AHMC Anaheim Regional Medical Center,Bladder,0
2017,Orange,AHMC Anaheim Regional Medical Center,Brain,0
2017,Orange,AHMC Anaheim Regional Medical Center,Breast,0
2017,Orange,AHMC Anaheim Regional Medical Center,Colon,0
2017,Orange,AHMC Anaheim Regional Medical Center,Lung,0
2017,Orange,AHMC Anaheim Regional Medical Center,Prostate,0
2017,Orange,AHMC Anaheim Regional Medical Center,Rectum,0
2017,Orange,AHMC Anaheim Regional Medical Center,Stomach,0
2017,Orange,Anaheim Global Medical Center,Breast,0
2017,Orange,Anaheim Global Medical Center,Colon,0
2017,Orange,Anaheim Global Medical Center,Liver,0
2017,Orange,Anaheim Global Medical Center,Lung,0
2017,Orange,Anaheim Global Medical Center,Rectum,0
2017,Orange,Chapman Global Medical Center,Rectum,0
2017,Orange,Foothill Regional Medical Center,Colon,0
2017,Orange,Foothill Regional Medical Center,Rectum,0
2017,Orange,Fountain Valley Regional Hospital and Medical Center - Euclid,Brain,0
2017,Orange,Fountain Valley Regional Hospital and Medical Center - Euclid,Breast,0
2017,Orange,Fountain Valley Regional Hospital and Medical Center - Euclid,Colon,0
2017,Orange,Fountain Valley Regional Hospital and Medical Center - Euclid,Esophagus,0
2017,Orange,Fountain Valley Regional Hospital and Medical Center - Euclid,Liver,0
2017,Orange,Fountain Valley Regional Hospital and Medical Center - Euclid,Lung,0
2017,Orange,Fountain Valley Regional Hospital and Medical Center - Euclid,Pancreas,0
2017,Orange,Fountain Valley Regional Hospital and Medical Center - Euclid,Prostate,0
2017,Orange,Fountain Valley Regional Hospital and Medical Center - Euclid,Rectum,0
2017,Orange,Fountain Valley Regional Hospital and Medical Center - Euclid,Stomach,0
2017,Orange,Garden Grove Hospital and Medical Center,Breast,0
2017,Orange,Garden Grove Hospital and Medical Center,Colon,0
2017,Orange,Garden Grove Hospital and Medical Center,Prostate,0
2017,Orange,Garden Grove Hospital and Medical Center,Rectum,0
2017,Orange,Garden Grove Hospital and Medical Center,Stomach,0
2017,Orange,Hoag Memorial Hospital Presbyterian,Bladder,0
2017,Orange,Hoag Memorial Hospital Presbyterian,Brain,0
2017,Orange,Hoag Memorial Hospital Presbyterian,Breast,0
2017,Orange,Hoag Memorial Hospital Presbyterian,Colon,0
2017,Orange,Hoag Memorial Hospital Presbyterian,Esophagus,0
2017,Orange,Hoag Memorial Hospital Presbyterian,Liver,0
2017,Orange,Hoag Memorial Hospital Presbyterian,Lung,0
2017,Orange,Hoag Memorial Hospital Presbyterian,Pancreas,0
2017,Orange,Hoag Memorial Hospital Presbyterian,Prostate,0
2017,Orange,Hoag Memorial Hospital Presbyterian,Rectum,0
2017,Orange,Hoag Memorial Hospital Presbyterian,Stomach,0
2017,Orange,Huntington Beach Hospital,Colon,0
2017,Orange,Kaiser Foundation Hospital - Orange County - Anaheim,Bladder,0
2017,Orange,Kaiser Foundation Hospital - Orange County - Anaheim,Brain,0
2017,Orange,Kaiser Foundation Hospital - Orange County - Anaheim,Breast,0
2017,Orange,Kaiser Foundation Hospital - Orange County - Anaheim,Colon,0
